plot,site,ft,asn,lat,long,datum,ba,st.ha,ts,bearing,aspect,slope,canopy.cover,cwd.no,cwd.con,vcwd,vcwd.con,avg.dc,tot.snags,avg.snag.ht,avg.snag.dbh,soil.ph,datetime,date,aco,airt,rh,soilt,time,pca,pcn,em.aco,osn,other.sp,tr,species,diam,dc,c,stem.master,stem.asn,dbh,alive,sh,pc.no,p,svl,tl,wt,sex
WA1TS,WA1,TS,5,N 42°29.275',W 71°53.891',NAD83,62.7,905,0.77,314,NW,12,84,6,5,25.8,25.4,3.7,2,7,14,3.684,2005-10-06T14:04:00Z,2005-10-06,9,20.5,76,16.9,14:04:00,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1TS,WA1,TS,5,N 42°29.275',W 71°53.891',NAD83,62.7,905,0.77,314,NW,12,84,6,5,25.8,25.4,3.7,2,7,14,3.684,2005-10-06T14:04:00Z,2005-10-06,10,20.5,76,16.9,14:04:00,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1TS,WA1,TS,5,N 42°29.275',W 71°53.891',NAD83,62.7,905,0.77,314,NW,12,84,6,5,25.8,25.4,3.7,2,7,14,3.684,2005-11-02T12:15:00Z,2005-11-02,9,8.1,47,6.3,12:15:00,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1TS,WA1,TS,5,N 42°29.275',W 71°53.891',NAD83,62.7,905,0.77,314,NW,12,84,6,5,25.8,25.4,3.7,2,7,14,3.684,2005-11-02T12:15:00Z,2005-11-02,10,8.1,47,6.3,12:15:00,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-06-16T11:45:00Z,2005-06-16,11,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-06-16T11:45:00Z,2005-06-16,12,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2004-07-05T17:08:00Z,2004-07-05,11,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2004-07-05T17:08:00Z,2004-07-05,12,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-07-28T12:45:00Z,2005-07-28,11,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-07-28T12:45:00Z,2005-07-28,12,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-08-11T13:00:00Z,2005-08-11,11,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-08-11T13:00:00Z,2005-08-11,12,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-09-06T15:00:00Z,2005-09-06,11,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-09-06T15:00:00Z,2005-09-06,12,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-09-22T16:00:00Z,2005-09-22,11,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-09-22T16:00:00Z,2005-09-22,12,22.7,67,18,16:00:00,1,135,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-10-06T14:46:00Z,2005-10-06,11,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-10-06T14:46:00Z,2005-10-06,12,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,R,26,50,33,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-11-02T12:54:00Z,2005-11-02,11,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,1,N 42°29.325',W 71°54.015',NAD83,39.4,905,0,265,W,5,95,5,2,28.3,23.4,2.4,2,9,12,4.108,2005-11-02T12:54:00Z,2005-11-02,12,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-06-16T11:45:00Z,2005-06-16,13,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-06-16T11:45:00Z,2005-06-16,14,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2004-07-05T17:08:00Z,2004-07-05,13,23.2,83,16.8,17:08:00,0,NA,11,4,RASY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2004-07-05T17:08:00Z,2004-07-05,14,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-07-28T12:45:00Z,2005-07-28,13,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-07-28T12:45:00Z,2005-07-28,14,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-08-11T13:00:00Z,2005-08-11,13,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-08-11T13:00:00Z,2005-08-11,14,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-09-06T15:00:00Z,2005-09-06,13,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-09-06T15:00:00Z,2005-09-06,14,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-09-22T16:00:00Z,2005-09-22,13,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-09-22T16:00:00Z,2005-09-22,14,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-10-06T14:46:00Z,2005-10-06,13,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-10-06T14:46:00Z,2005-10-06,14,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-11-02T12:54:00Z,2005-11-02,13,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,2,N 42°29.328',W 71°53.982',NAD83,12.5,736,0,274,W,5,97,6,3,33.5,4.3,2.3,3,5,14,3.889,2005-11-02T12:54:00Z,2005-11-02,14,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-06-16T11:45:00Z,2005-06-16,15,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-06-16T11:45:00Z,2005-06-16,16,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2004-07-05T17:08:00Z,2004-07-05,15,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2004-07-05T17:08:00Z,2004-07-05,16,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-07-28T12:45:00Z,2005-07-28,15,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-07-28T12:45:00Z,2005-07-28,16,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-08-11T13:00:00Z,2005-08-11,15,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-08-11T13:00:00Z,2005-08-11,16,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-09-06T15:00:00Z,2005-09-06,15,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-09-06T15:00:00Z,2005-09-06,16,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-09-22T16:00:00Z,2005-09-22,15,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-09-22T16:00:00Z,2005-09-22,16,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-10-06T14:46:00Z,2005-10-06,15,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-10-06T14:46:00Z,2005-10-06,16,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-11-02T12:54:00Z,2005-11-02,15,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,3,N 42°29.300',W 71°53.990',NAD83,13.3,962,0,301,NW,6,93,3,3,6.7,6.7,3.7,1,2,10,3.643,2005-11-02T12:54:00Z,2005-11-02,16,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-06-16T11:45:00Z,2005-06-16,17,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-06-16T11:45:00Z,2005-06-16,18,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2004-07-05T17:08:00Z,2004-07-05,17,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2004-07-05T17:08:00Z,2004-07-05,18,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-07-28T12:45:00Z,2005-07-28,17,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-07-28T12:45:00Z,2005-07-28,18,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-08-11T13:00:00Z,2005-08-11,17,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-08-11T13:00:00Z,2005-08-11,18,25.3,77,19.5,13:00:00,0,NA,13,25,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-09-06T15:00:00Z,2005-09-06,17,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-09-06T15:00:00Z,2005-09-06,18,23.2,60,17.9,15:00:00,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-09-22T16:00:00Z,2005-09-22,17,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-09-22T16:00:00Z,2005-09-22,18,22.7,67,18,16:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-10-06T14:46:00Z,2005-10-06,17,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-10-06T14:46:00Z,2005-10-06,18,22.1,80,17.8,14:46:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,R,34,67,55,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-11-02T12:54:00Z,2005-11-02,17,15.5,52,8.4,12:54:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-11-02T12:54:00Z,2005-11-02,18,15.5,52,8.4,12:54:00,2,245; 246,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,R,32,64,55,NA
WA1MD,WA1,MD,4,N 42°29.314',W 71°54.016',NAD83,41.2,566,0,268,W,5,93,6,1,9.5,2.2,2.7,0,0,0,3.682,2005-11-02T12:54:00Z,2005-11-02,18,15.5,52,8.4,12:54:00,2,245; 246,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,R,37,71,71,M
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2005-06-16T11:45:00Z,2005-06-16,19,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2005-06-16T11:45:00Z,2005-06-16,20,NA,NA,NA,11:45:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2004-07-05T17:08:00Z,2004-07-05,19,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2004-07-05T17:08:00Z,2004-07-05,20,23.2,83,16.8,17:08:00,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2005-07-28T12:45:00Z,2005-07-28,19,20,79,18,12:45:00,1,46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,R,25,50,23,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2005-07-28T12:45:00Z,2005-07-28,20,20,79,18,12:45:00,0,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2005-08-11T13:00:00Z,2005-08-11,19,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA1MD,WA1,MD,5,N 42°29.315',W 71°54.003',NAD83,22.7,905,0,280,W,7,94,8,7,17.7,16.7,3.6,3,5,14,4.243,2005-08-11T13:00:00Z,2005-08-11,20,25.3,77,19.5,13:00:00,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
